1536044400113,0.0
1536044406113,0.0
1536044412113,0.0
1536044418113,0.0
1536044424113,1.1759999990463257
1536044430113,1.3250000476837158
1536044436113,1.3530000448226929
1536044442113,1.343999981880188
1536044448113,1.2599999904632568
1536044454113,1.8660000562667847
1536044460113,1.8660000562667847
1536044466113,1.8009999990463257
1536044472113,1.781999945640564
1536044478113,1.781999945640564
1536044484113,1.781999945640564
1536044490113,1.7730000019073486
1536044496113,1.7730000019073486
1536044502113,1.875
1536044508113,1.7910000085830688
1536044514113,1.7450000047683716
1536044520113,1.7359999418258667
1536044526113,1.7259999513626099
1536044532113,1.6519999504089355
1536044538113,1.6419999599456787
1536044544113,1.1009999513626099
1536044550113,1.1009999513626099
1536044556113,1.1100000143051147
1536044562113,1.1100000143051147
1536044568113,1.1200000047683716
1536044574113,1.1380000114440918
1536044580113,1.1380000114440918
1536044586113,1.1759999990463257
1536044592113,1.2319999933242798
1536044598113,1.1100000143051147
1536044604113,1.1159999966621399
1536044610113,1.409000039100647
1536044616113,1.409000039100647
1536044622113,1.343999981880188
1536044628113,1.315999984741211
1536044634113,1.315999984741211
1536044640113,1.3530000448226929
1536044646113,1.2879999876022339
1536044652113,1.2970000505447388
1536044658113,1.2970000505447388
1536044664113,1.2970000505447388
1536044670113,1.2970000505447388
1536044676113,1.25
1536044682113,1.2599999904632568
1536044688113,1.2599999904632568
1536044694113,1.2599999904632568
1536044700113,1.2690000534057617
1536044706113,1.2690000534057617
1536044712113,1.371999979019165
1536044718113,1.3619999885559082
1536044724113,1.343999981880188
1536044730113,1.343999981880188
1536044736113,1.343999981880188
1536044742113,1.343999981880188
1536044748113,1.343999981880188
1536044754113,1.343999981880188
1536044760113,1.222000002861023
1536044766113,1.222000002861023
1536044772113,1.0260000228881836
1536044778113,1.4459999799728394
1536044784113,1.222000002861023
1536044790113,1.156999945640564
1536044796113,1.2039999961853027
1536044802113,1.2039999961853027
1536044808113,1.2039999961853027
1536044814113,1.2599999904632568
1536044820113,1.305999994277954
1536044826113,1.4459999799728394
1536044832113,1.4559999704360962
1536044838113,1.4739999771118164
1536044844113,1.4739999771118164
1536044850113,1.4739999771118164
1536044856113,1.4839999675750732
1536044862113,1.465000033378601
1536044868113,1.2039999961853027
1536044874113,1.3339999914169312
1536044880113,1.2039999961853027
1536044886113,1.194000005722046
1536044892113,1.2690000534057617
1536044898113,1.25
1536044904113,1.222000002861023
1536044910113,1.128999948501587
1536044916113,1.315999984741211
1536044922113,1.4559999704360962
1536044928113,1.5019999742507935
1536044934113,1.6139999628067017
1536044940113,1.6139999628067017
1536044946113,1.5959999561309814
1536044952113,1.6610000133514404
1536044958113,1.6699999570846558
1536044964113,1.6519999504089355
1536044970113,1.6610000133514404
1536044976113,1.7359999418258667
1536044982113,1.781999945640564
1536044988113,1.8009999990463257
1536044994113,1.847000002861023
1536045000113,1.8660000562667847
1536045006113,1.847000002861023
1536045012113,1.847000002861023
1536045018113,1.819000005722046
1536045024113,1.7640000581741333
1536045030113,1.7259999513626099
1536045036113,1.6610000133514404
1536045042113,1.6610000133514404
1536045048113,1.6519999504089355
1536045054113,1.6419999599456787
1536045060113,1.7359999418258667
1536045066113,1.7450000047683716
1536045072113,1.7450000047683716
1536045078113,1.7730000019073486
1536045084113,1.6239999532699585
1536045090113,1.5859999656677246
1536045096113,1.6050000190734863
1536045102113,1.5959999561309814
1536045108113,1.6330000162124634
1536045114113,1.6699999570846558
1536045120113,1.6610000133514404
1536045126113,1.6419999599456787
1536045132113,1.5859999656677246
1536045138113,1.4839999675750732
1536045144113,1.4559999704360962
1536045150113,1.399999976158142
1536045156113,1.409000039100647
1536045162113,1.3250000476837158
1536045168113,1.343999981880188
1536045174113,1.156999945640564
1536045180113,1.156999945640564
1536045186113,1.156999945640564
1536045192113,1.0920000076293945
1536045198113,1.6139999628067017
1536045204113,1.6139999628067017
1536045210113,1.6139999628067017
1536045216113,1.6330000162124634
1536045222113,1.6419999599456787
1536045228113,1.6519999504089355
1536045234113,1.4839999675750732
1536045240113,1.5679999589920044
1536045246113,1.5679999589920044
1536045252113,1.5679999589920044
1536045258113,1.5679999589920044
1536045264113,1.5679999589920044
1536045270113,1.409000039100647
1536045276113,1.409000039100647
1536045282113,1.277999997138977
1536045288113,1.371999979019165
1536045294113,1.315999984741211
1536045300113,1.3530000448226929
1536045306113,1.38100004196167
1536045312113,1.38100004196167
1536045318113,1.371999979019165
1536045324113,1.38100004196167
1536045330113,1.371999979019165
1536045336113,1.343999981880188
1536045342113,1.305999994277954
1536045348113,1.305999994277954
1536045354113,1.2410000562667847
1536045360113,1.25
1536045366113,1.2130000591278076
1536045372113,1.2039999961853027
1536045378113,1.194000005722046
1536045384113,1.184999942779541
1536045390113,1.1759999990463257
1536045396113,1.184999942779541
1536045402113,1.194000005722046
1536045408113,1.2039999961853027
1536045414113,1.2130000591278076
1536045420113,1.25
1536045426113,1.222000002861023
1536045432113,1.222000002861023
1536045438113,1.2130000591278076
1536045444113,1.2130000591278076
1536045450113,1.2130000591278076
1536045456113,1.2130000591278076
1536045462113,1.277999997138977
1536045468113,1.184999942779541
1536045474113,1.4839999675750732
1536045480113,1.2319999933242798
1536045486113,1.2690000534057617
1536045492113,1.4739999771118164
1536045498113,1.409000039100647
1536045504113,1.437000036239624
1536045510113,1.437000036239624
1536045516113,1.6699999570846558
1536045522113,1.5019999742507935
1536045528113,1.4739999771118164
1536045534113,1.4739999771118164
1536045540113,1.4739999771118164
1536045546113,1.465000033378601
1536045552113,1.465000033378601
1536045558113,1.465000033378601
1536045564113,1.6610000133514404
1536045570113,1.6139999628067017
1536045576113,1.399999976158142
1536045582113,1.305999994277954
1536045588113,1.3530000448226929
1536045594113,1.399999976158142
1536045600113,1.2879999876022339
1536045606113,1.2319999933242798
1536045612113,1.1009999513626099
1536045618113,1.371999979019165
1536045624113,1.4739999771118164
1536045630113,1.4739999771118164
1536045636113,1.2879999876022339
1536045642113,1.343999981880188
1536045648113,1.343999981880188
1536045654113,1.3250000476837158
1536045660113,1.315999984741211
1536045666113,1.2410000562667847
1536045672113,1.2879999876022339
